Videos,Shot_Boundary,Duration,Entropy,Average_Intensities,Average_Intensities_30,Average_Intensities_60,Optical_Flow,Funny,Average_Memorability,Topics,Average_Hue,Exciting,Median_Hue,Sentiments,Entropy,Optical_Flow,Exciting,Funny,Average_Memorability,Language,Topics,Average_Hue,Median_Hue,Sentiments,BPM,A,B,C,D,E,F,G,Major/Minor,Sharp/Flat,Effectiveness,,,
Yh0V68c1ybw,17,30,0.987137774,0.290988068,0.402947207,0.317721509,1248035.44,0.8,0.724212653,3,"[0.2174123547567174, 0.21880546477850396, 0.22131086601307196]",0.8,"[0.1718082788671024, 0.17392156862745098, 0.17766884531590416]",14,0.987137774,1248035.44,0.8,0.8,0.724212653,1,3,"[0.2174123547567174, 0.21880546477850396, 0.22131086601307196]","[0.1718082788671024, 0.17392156862745098, 0.17766884531590416]",14,129,0,0,0,0,0,1,0,0,1,5,,,
yH3YLcQxxmA,22,31,0.869137581,0.354846862,0.358088517,0.381426594,945336.1567,0.6,0.724703693,21,"[0.20838306100217863, 0.2093126906318083, 0.21062075163398694]",0.6,"[0.22143790849673203, 0.22219607843137254, 0.2232941176470588]",1,0.869137581,945336.1567,0.6,0.6,0.724703693,1,21,"[0.20838306100217863, 0.2093126906318083, 0.21062075163398694]","[0.22143790849673203, 0.22219607843137254, 0.2232941176470588]",1,165,0,0,0,0,0,1,0,1,0,4,,,
yH7BaQEguYs,30,30,0,0.201270546,0.184231401,0.184684859,2170141.647,0.6,0.724547022,12,"[0.19529641257251965, 0.19790427406917838, 0.20513434493647645]",0.4,"[0.08462216347213042, 0.08623044723507381, 0.08819123154879929]",5,0,2170141.647,0.4,0.6,0.724547022,1,12,"[0.19529641257251965, 0.19790427406917838, 0.20513434493647645]","[0.08462216347213042, 0.08623044723507381, 0.08819123154879929]",5,121,0,0,0,1,0,0,0,0,1,3,,,
yhkkrkgCNkI,7,20,0.934068055,0.277647489,0.329885965,0.301270859,620725.5398,0.4,0.724760103,16,"[0.25207499999999994, 0.251762336601307, 0.24978611111111113]",0.6,"[0.2830588235294118, 0.2813333333333333, 0.28027450980392155]",6,0.934068055,620725.5398,0.6,0.4,0.724760103,1,16,"[0.25207499999999994, 0.251762336601307, 0.24978611111111113]","[0.2830588235294118, 0.2813333333333333, 0.28027450980392155]",6,145,0,0,1,0,0,0,0,1,0,5,,,
yICX_ZQ86Mw,43,40,0,0.206243748,0.278223436,0.229207456,1099081.622,0.4,0.723462383,2,"[0.20417609040315796, 0.20314016695787232, 0.20247532841519442]",0.4,"[0.17216074548631335, 0.17122888759464183, 0.17101533682780043]",6,0,1099081.622,0.4,0.4,0.723462383,-1,2,"[0.20417609040315796, 0.20314016695787232, 0.20247532841519442]","[0.17216074548631335, 0.17122888759464183, 0.17101533682780043]",6,134,0,0,0,1,0,0,0,0,1,5,,,
yIkwq8keNBI,10,15,0.918295834,0.176852161,0.194510042,0.211007191,1173282.752,0.4,0.723031774,18,"[0.1351285689714482, 0.1368475877192982, 0.13968782249741998]",0.2,"[0.14071207430340557, 0.14282765737874095, 0.14499484004127966]",1,0.918295834,1173282.752,0.2,0.4,0.723031774,1,18,"[0.1351285689714482, 0.1368475877192982, 0.13968782249741998]","[0.14071207430340557, 0.14282765737874095, 0.14499484004127966]",1,115,0,0,1,0,0,0,0,1,0,3,,,
yj9iEcOQDeo,3,18,0.650022422,0.256227512,0.293579318,0.252339905,824305.7351,1,0.723856899,2,"[0.12240649963689179, 0.12125703522149603, 0.12336533224400868]",0.4,"[0.10846042120551924, 0.10860566448801742, 0.10918663761801016]",6,0.650022422,824305.7351,0.4,1,0.723856899,1,2,"[0.12240649963689179, 0.12125703522149603, 0.12336533224400868]","[0.10846042120551924, 0.10860566448801742, 0.10918663761801016]",6,113,0,0,0,0,0,1,0,0,0,5,,,
YJeaO0trUoQ,20,45,0.99107606,0.413070789,0.372910798,0.395053074,1461563.668,0,0.725384211,3,"[0.432268102457032, 0.4324430374001452, 0.43120211510530143]",0.8,"[0.4468954248366013, 0.4472403776325345, 0.44658678286129266]",21,0.99107606,1461563.668,0.8,0,0.725384211,1,3,"[0.432268102457032, 0.4324430374001452, 0.43120211510530143]","[0.4468954248366013, 0.4472403776325345, 0.44658678286129266]",21,111,0,0,0,0,0,1,0,1,0,4,,,
yjno-e4WMtE,3,30,0.468995594,0.129978327,0.120852863,0.149605756,710564.5232,0,0.722811846,12,"[0.0, 0.0, 0.0]",0.2,"[0.0, 0.0, 0.0]",4,0.468995594,710564.5232,0.2,0,0.722811846,1,12,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4,101,1,0,0,0,0,0,0,1,1,2,,,
yjppalDAvOM,10,15,0.918295834,0.348646234,0.475509314,0.455970059,1048729.765,0.2,0.725671858,21,"[0.2809811913895993, 0.280952951832907, 0.2801698813583405]",0.6,"[0.28069053708439895, 0.2809462915601023, 0.2793265132139813]",12,0.918295834,1048729.765,0.6,0.2,0.725671858,1,21,"[0.2809811913895993, 0.280952951832907, 0.2801698813583405]","[0.28069053708439895, 0.2809462915601023, 0.2793265132139813]",12,107,0,0,0,0,1,0,0,1,0,5,,,
YjzesjojNhA,2,32,0.337290067,0.341243858,0.268848623,0.297173378,300274.1712,1,0.723294165,6,"[0.8022824357015534, 0.8030010716407776, 0.8039344601476952]",0.2,"[0.8068754774637127, 0.8078940667175962, 0.8095492742551565]",6,0.337290067,300274.1712,0.2,1,0.723294165,1,6,"[0.8022824357015534, 0.8030010716407776, 0.8039344601476952]","[0.8068754774637127, 0.8078940667175962, 0.8095492742551565]",6,73,0,0,1,0,0,0,0,1,1,4,,,
YK2VZgJ4AoM,0,26,0,0.436735278,0.459073646,0.459404793,729622.5554,0.2,0.724991981,19,"[0.47874017539505265, 0.47328493422685525, 0.4672386137999506]",0.2,"[0.42688011913626206, 0.42268552990816577, 0.41831720029784064]",9,0,729622.5554,0.2,0.2,0.724991981,1,19,"[0.47874017539505265, 0.47328493422685525, 0.4672386137999506]","[0.42688011913626206, 0.42268552990816577, 0.41831720029784064]",9,123,1,0,0,0,0,0,0,1,1,4,,,
YkruVmCZoJ8,8,30,0.836640742,0.574364625,0.758404016,0.763931829,756524.5957,0.2,0.726587845,17,"[0.5870337236746553, 0.5864552923021059, 0.5860577795933192]",0.2,"[0.7172766884531591, 0.7173856209150327, 0.7176252723311547]",9,0.836640742,756524.5957,0.2,0.2,0.726587845,1,17,"[0.5870337236746553, 0.5864552923021059, 0.5860577795933192]","[0.7172766884531591, 0.7173856209150327, 0.7176252723311547]",9,100,0,0,0,0,0,0,1,1,0,3,,,
yKY2O4KFmMU,14,59,0.790501384,0.383621437,0.586477936,0.468130479,609119.1127,0.2,0.724885186,8,"[0.39235925222148776, 0.3848957415363152, 0.3797849195858116]",0.2,"[0.3660718219872218, 0.35413086582947784, 0.3445142101784534]",14,0.790501384,609119.1127,0.2,0.2,0.724885186,1,8,"[0.39235925222148776, 0.3848957415363152, 0.3797849195858116]","[0.3660718219872218, 0.35413086582947784, 0.3445142101784534]",14,99,0,0,0,1,0,0,0,1,1,4,,,
YkyTQP27H6s,26,63,0.977895682,0.468097713,0.565775272,0.509039148,590078.5842,1,0.72501449,1,"[0.4690400597325024, 0.46907395684543124, 0.469224911266935]",0.8,"[0.4531359563693027, 0.45051292039994806, 0.4483054148811843]",6,0.977895682,590078.5842,0.8,1,0.72501449,1,1,"[0.4690400597325024, 0.46907395684543124, 0.469224911266935]","[0.4531359563693027, 0.45051292039994806, 0.4483054148811843]",6,129,0,0,0,0,1,0,0,1,0,3,,,
yl98-LC3fsU,22,98,0.768281409,0.187361852,0.374015527,0.293825093,566216.9394,1,0.72404172,3,"[0.053326825080314603, 0.05325004154204052, 0.0531746981278387]",0.8,"[0.01633765370555002, 0.01633765370555002, 0.016311066799601197]",6,0.768281409,566216.9394,0.8,1,0.72404172,1,3,"[0.053326825080314603, 0.05325004154204052, 0.0531746981278387]","[0.01633765370555002, 0.01633765370555002, 0.016311066799601197]",6,91,0,0,1,0,0,0,0,0,0,5,,,
YlKDu_XtG_I,63,109,0.982381709,0.462451327,0.502499078,0.464436532,1120491.645,0.8,0.725353489,8,"[0.4866039203671667, 0.4869094969482889, 0.4876954026095731]",0.6,"[0.502047289504037, 0.5028979238754325, 0.5034890426758938]",6,0.982381709,1120491.645,0.6,0.8,0.725353489,1,8,"[0.4866039203671667, 0.4869094969482889, 0.4876954026095731]","[0.502047289504037, 0.5028979238754325, 0.5034890426758938]",6,128,0,0,1,0,0,0,0,1,0,3,,,
YN_eu8Jk50o,48,108,0.99107606,0.303583435,0.37729925,0.343638659,1356732.531,0.6,0.724619284,25,"[0.19387131897368612, 0.19323111803581414, 0.1933848130330201]",0.8,"[0.18422625555798527, 0.18452511115970552, 0.1847948101173555]",1,0.99107606,1356732.531,0.8,0.6,0.724619284,0,25,"[0.19387131897368612, 0.19323111803581414, 0.1933848130330201]","[0.18422625555798527, 0.18452511115970552, 0.1847948101173555]",1,130,0,0,0,0,0,1,0,0,0,3,,,
Yowkv9zyaF4,4,26,0.619382195,0.541017922,0.533973037,0.54311091,476444.7252,0.6,0.728539338,33,"[0.545600425355327, 0.5449266651104883, 0.5443497121070653]",0.4,"[0.6619047619047619, 0.6610644257703082, 0.6608465608465608]",15,0.619382195,476444.7252,0.4,0.6,0.728539338,1,33,"[0.545600425355327, 0.5449266651104883, 0.5443497121070653]","[0.6619047619047619, 0.6610644257703082, 0.6608465608465608]",15,96,0,1,0,0,0,0,0,0,0,5,,,
YqKMI05XHFk,13,88,0.604123458,0.599794106,0.492085554,0.499997203,505654.3901,0.4,0.725791665,26,"[0.704039506585463, 0.7072317383392753, 0.7071769316943944]",0.4,"[0.7177881758764112, 0.7206402257872846, 0.7227941176470588]",15,0.604123458,505654.3901,0.4,0.4,0.725791665,1,26,"[0.704039506585463, 0.7072317383392753, 0.7071769316943944]","[0.7177881758764112, 0.7206402257872846, 0.7227941176470588]",15,117,0,0,0,0,1,0,0,0,0,5,,,
yQUN7QAnMp0,8,30,0.836640742,0.42469872,0.113787169,0.290033854,884083.6651,0.4,0.724718587,21,"[0.686754720406681, 0.6812718318809007, 0.6759670933188091]",0.4,"[0.7023529411764705, 0.6981917211328976, 0.6930065359477124]",4,0.836640742,884083.6651,0.4,0.4,0.724718587,1,21,"[0.686754720406681, 0.6812718318809007, 0.6759670933188091]","[0.7023529411764705, 0.6981917211328976, 0.6930065359477124]",4,143,0,0,0,0,0,1,0,1,0,3,,,
yQxTNjQe0Xs,1,30,0.2108423,0.646246579,0.649632371,0.562597168,24760.99362,0.8,0.726721019,6,"[0.5173158092825146, 0.7807667345964607, 0.7501613332598956]",0.4,"[0.5699272967614012, 0.8468164794007491, 0.8138136153337739]",6,0.2108423,24760.99362,0.4,0.8,0.726721019,1,6,"[0.5173158092825146, 0.7807667345964607, 0.7501613332598956]","[0.5699272967614012, 0.8468164794007491, 0.8138136153337739]",6,89,0,0,1,0,0,0,0,1,0,5,,,
yR0lWICH3rY,11,53,0.73676801,0.175500605,0.197993447,0.202411319,1034818.211,1,0.72351935,13,"[0.1195030265894237, 0.11928605912061797, 0.11959404089918793]",0.6,"[0.02219251336898396, 0.022043969102792632, 0.02216280451574569]",6,0.73676801,1034818.211,0.6,1,0.72351935,1,13,"[0.1195030265894237, 0.11928605912061797, 0.11959404089918793]","[0.02219251336898396, 0.022043969102792632, 0.02216280451574569]",6,118,0,0,0,0,0,0,1,1,0,5,,,
YR5YJ3qzIx4,4,35,0.512709142,0.390902688,0.481268358,0.444333848,1273523.711,0.6,0.724260175,1,"[0.0016498161764705887, 0.0005986798128342251, 0.0008770610516934046]",0.6,"[0.0, 0.0, 0.0]",5,0.512709142,1273523.711,0.6,0.6,0.724260175,1,1,"[0.0016498161764705887, 0.0005986798128342251, 0.0008770610516934046]","[0.0, 0.0, 0.0]",5,118,0,0,0,0,0,0,1,0,0,5,,,
Yr5ZWYRaAyw,50,120,0.979868757,0.41121447,0.525196565,0.481817459,1280260.882,0.4,0.724613959,26,"[0.4694858523965142, 0.47205769335512054, 0.47390581427015216]",0.8,"[0.4647124183006536, 0.46749019607843134, 0.46854248366013074]",1,0.979868757,1280260.882,0.8,0.4,0.724613959,1,26,"[0.4694858523965142, 0.47205769335512054, 0.47390581427015216]","[0.4647124183006536, 0.46749019607843134, 0.46854248366013074]",1,162,1,0,0,0,0,0,0,0,0,5,,,
yr78_7Kip3Q,18,62,0.869137581,0.34199664,0.373793421,0.356509084,1397559.089,0.6,0.724490809,18,"[0.4804005735403782, 0.47856666995657277, 0.4761646543404835]",0,"[0.49543360968548494, 0.49426240294775625, 0.49263060929069613]",17,0.869137581,1397559.089,0,0.6,0.724490809,1,18,"[0.4804005735403782, 0.47856666995657277, 0.4761646543404835]","[0.49543360968548494, 0.49426240294775625, 0.49263060929069613]",17,112,0,1,0,0,0,0,0,1,0,3,,,
YRpzk1oQ5jQ,14,31,0.99323382,0.417895116,0.587916371,0.57398396,641151.2126,0.8,0.725410454,34,"[0.0008658008658008658, 0.0008658008658008658, 0.0008658008658008658]",0.6,"[0.0008658008658008658, 0.0008658008658008658, 0.0008658008658008658]",4,0.99323382,641151.2126,0.6,0.8,0.725410454,1,34,"[0.0008658008658008658, 0.0008658008658008658, 0.0008658008658008658]","[0.0008658008658008658, 0.0008658008658008658, 0.0008658008658008658]",4,90,0,0,0,0,1,0,0,0,0,5,,,
YrtMUonPErU,11,31,0.938315352,0.109116787,0.126772742,0.150931837,458352.9326,0.8,0.723359425,28,"[0.0, 0.0, 0.0]",0.6,"[0.0, 0.0, 0.0]",6,0.938315352,458352.9326,0.6,0.8,0.723359425,1,28,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",6,92,0,0,0,1,0,0,0,1,0,4,,,
ysgwcKNdWg0,34,77,0.990122631,0.259464632,0.305343565,0.285817701,1052261.566,1,0.723639013,19,"[0.22685866013071895, 0.23079764807477396, 0.2343385951098919]",0.4,"[0.2032104033323174, 0.2070506959260388, 0.21069795793965254]",18,0.990122631,1052261.566,0.4,1,0.723639013,1,19,"[0.22685866013071895, 0.23079764807477396, 0.2343385951098919]","[0.2032104033323174, 0.2070506959260388, 0.21069795793965254]",18,172,0,0,1,0,0,0,0,1,0,5,,,
yTLQBOlgkTg,54,61,0.514091279,0.277419708,0.254676862,0.275506561,1443520.651,0.8,0.724422656,19,"[0.23262646725356803, 0.24255821773153716, 0.2438960584233693]",1,"[0.20397492330265438, 0.21584633853541416, 0.215859677204215]",5,0.514091279,1443520.651,1,0.8,0.724422656,1,19,"[0.23262646725356803, 0.24255821773153716, 0.2438960584233693]","[0.20397492330265438, 0.21584633853541416, 0.215859677204215]",5,87,0,0,0,0,0,1,0,0,0,3,,,
Yu08_9FtfuE,7,27,0.825626526,0.248296205,0.252649659,0.274503209,1560189.802,0.4,0.723638328,19,"[0.0035635361868324553, 0.003302696078431372, 0.0030047923641001117]",0.6,"[4.7824007651841225e-05, 0.0005260640841702535, 0.0]",1,0.825626526,1560189.802,0.6,0.4,0.723638328,1,19,"[0.0035635361868324553, 0.003302696078431372, 0.0030047923641001117]","[4.7824007651841225e-05, 0.0005260640841702535, 0.0]",1,92,1,0,0,0,0,0,0,1,0,3,,,
YV8zGNe7Ebg,20,43,0.99648599,0.241134589,0.304231008,0.2829893,1580424.936,0.8,0.724171292,8,"[0.21862943619815525, 0.21978235141408592, 0.22117807403335163]",0.6,"[0.19083745647791825, 0.1922301630932747, 0.19320139270661535]",6,0.99648599,1580424.936,0.6,0.8,0.724171292,1,8,"[0.21862943619815525, 0.21978235141408592, 0.22117807403335163]","[0.19083745647791825, 0.1922301630932747, 0.19320139270661535]",6,118,0,0,0,1,0,0,0,0,0,3,,,
yVI7JelAzPc,39,93,0.981152234,0.489942677,0.556271301,0.5353092,818578.0433,0.8,0.72534828,8,"[0.00913838747229936, 0.006291726275631853, 0.005297080563269656]",0.6,"[0.005091306909029706, 0.003618614827905411, 0.002667676512665152]",6,0.981152234,818578.0433,0.6,0.8,0.72534828,1,8,"[0.00913838747229936, 0.006291726275631853, 0.005297080563269656]","[0.005091306909029706, 0.003618614827905411, 0.002667676512665152]",6,88,0,0,0,1,0,0,0,0,1,3,,,
yw0UF606mqg,12,67,0.678114052,0.23817313,0.339549378,0.302806689,719424.8522,0.2,0.723616764,19,"[0.18176100150205013, 0.18300569865627409, 0.18482690902447946]",1,"[0.14796005358665204, 0.14932407745706977, 0.151638046522957]",1,0.678114052,719424.8522,1,0.2,0.723616764,1,19,"[0.18176100150205013, 0.18300569865627409, 0.18482690902447946]","[0.14796005358665204, 0.14932407745706977, 0.151638046522957]",1,117,0,0,0,0,1,0,0,0,0,5,,,
YWnUmpQhiOw,9,30,0.881290899,0.189652419,0.367433544,0.282981123,192673.1425,0.8,0.724505713,12,"[0.0, 0.0, 0.0]",0.4,"[0.0, 0.0, 0.0]",15,0.881290899,192673.1425,0.4,0.8,0.724505713,1,12,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",15,142,0,0,0,0,0,0,1,1,0,3,,,
yx5ZKZY8jX0,13,35,0.951762676,0.524749576,0.599688722,0.550969856,823521.2876,0.8,0.724970758,19,"[0.4242371787730243, 0.4359336471330957, 0.4452867832739157]",0.6,"[0.4088903743315508, 0.42384135472370765, 0.43894830659536543]",3,0.951762676,823521.2876,0.6,0.8,0.724970758,1,19,"[0.4242371787730243, 0.4359336471330957, 0.4452867832739157]","[0.4088903743315508, 0.42384135472370765, 0.43894830659536543]",3,105,0,1,0,0,0,0,0,0,0,1,,,
yXE_p_1Squg,42,61,0.894869231,0.544001661,0.531377953,0.547824846,1090280.984,0.6,0.725674937,1,"[0.3913089626876393, 0.39718734288587254, 0.39936905210802265]",0.8,"[0.3842490842490842, 0.38948502477914243, 0.39082094376212023]",1,0.894869231,1090280.984,0.8,0.6,0.725674937,1,1,"[0.3913089626876393, 0.39718734288587254, 0.39936905210802265]","[0.3842490842490842, 0.38948502477914243, 0.39082094376212023]",1,120,0,0,0,0,0,1,0,1,0,5,,,
YxhJD40NaMs,39,84,0.99631652,0.493293781,0.471356092,0.48385773,1049894.601,0.8,0.725906594,2,"[0.3597311665582502, 0.35941344902890077, 0.3590879294055696]",0.8,"[0.3239197100641204, 0.323492240498095, 0.32234922404980954]",1,0.99631652,1049894.601,0.8,0.8,0.725906594,1,2,"[0.3597311665582502, 0.35941344902890077, 0.3590879294055696]","[0.3239197100641204, 0.323492240498095, 0.32234922404980954]",1,144,1,0,0,0,0,0,0,1,0,3,,,
YY5KxPI6ApI,72,114,0.949452015,0.37136885,0.51032394,0.448703783,1008574.899,0.8,0.72526391,21,"[0.32850073313783035, 0.33641887326778297, 0.34229756051980986]",1,"[0.3148697602208039, 0.3219366338910931, 0.3307860387556782]",6,0.949452015,1008574.899,1,0.8,0.72526391,1,21,"[0.32850073313783035, 0.33641887326778297, 0.34229756051980986]","[0.3148697602208039, 0.3219366338910931, 0.3307860387556782]",6,162,1,0,0,0,0,0,0,0,0,5,,,
yY7VmNv6ud8,15,27,0.99107606,0.248764123,0.421326119,0.364307655,737129.0944,0.8,0.724530216,34,"[0.006535947712418307, 0.006535947712418307, 0.006535947712418307]",0.6,"[0.004959630911188004, 0.004959630911188004, 0.004959630911188004]",15,0.99107606,737129.0944,0.6,0.8,0.724530216,-1,34,"[0.006535947712418307, 0.006535947712418307, 0.006535947712418307]","[0.004959630911188004, 0.004959630911188004, 0.004959630911188004]",15,141,0,0,0,0,0,0,1,1,0,5,,,
YyRtlIddnmo,32,62,0.999249248,0.172812622,0.32492673,0.293665829,698059.2151,0,0.723789515,17,"[0.0, 0.0, 0.0]",0.8,"[0.0, 0.0, 0.0]",4,0.999249248,698059.2151,0.8,0,0.723789515,1,17,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4,163,0,0,0,1,0,0,0,1,0,4,,,
yZ1XM9LwS64,24,55,0.988283611,0.120845611,0.19911384,0.162667871,1123119.923,0.2,0.723081777,17,"[0.1521102693602694, 0.15417260843731434, 0.15553844820756585]",0.6,"[0.12313725490196079, 0.12425430778371954, 0.12514557338086751]",18,0.988283611,1123119.923,0.6,0.2,0.723081777,1,17,"[0.1521102693602694, 0.15417260843731434, 0.15553844820756585]","[0.12313725490196079, 0.12425430778371954, 0.12514557338086751]",18,120,0,0,1,0,0,0,0,1,0,5,,,
Z_hwMtG2xCs,22,55,0.970950594,0.216594184,0.438240421,0.36661239,672938.3149,0.8,0.724492724,18,"[0.005304136253041369, 0.005304136253041369, 0.005303659176566011]",0.6,"[0.00403606698153714, 0.00403606698153714, 0.00403606698153714]",6,0.970950594,672938.3149,0.6,0.8,0.724492724,0,18,"[0.005304136253041369, 0.005304136253041369, 0.005303659176566011]","[0.00403606698153714, 0.00403606698153714, 0.00403606698153714]",6,84,0,0,0,1,0,0,0,0,0,5,,,
z0nrVYvE0b8,15,32,0.997180399,0.490033859,0.50286949,0.511589743,893683.1709,0.8,0.726354107,33,"[0.3156360656076778, 0.31786469967733927, 0.32032602175891456]",0.6,"[0.3544055596922313, 0.3627699180938198, 0.36470588235294116]",15,0.997180399,893683.1709,0.6,0.8,0.726354107,1,33,"[0.3156360656076778, 0.31786469967733927, 0.32032602175891456]","[0.3544055596922313, 0.3627699180938198, 0.36470588235294116]",15,152,0,0,1,0,0,0,0,1,0,5,,,
z1rCMzkbhmc,14,15,0.353359335,0.298802517,0.330578772,0.317134324,2378110.96,0,0.723941438,19,"[0.24043565624447977, 0.24724165341812399, 0.25506778837661187]",0.4,"[0.2426603073661897, 0.2478537360890302, 0.25951245363010067]",1,0.353359335,2378110.96,0.4,0,0.723941438,1,19,"[0.24043565624447977, 0.24724165341812399, 0.25506778837661187]","[0.2426603073661897, 0.2478537360890302, 0.25951245363010067]",1,129,0,0,0,0,0,1,0,1,0,5,,,
z1zeaOK2atg,6,16,0.954434003,0.995799025,0.963672468,0.988330624,608051.3893,0.4,0.725255094,17,"[1.0, 1.0, 1.0]",0.4,"[1.0, 1.0, 1.0]",19,0.954434003,608051.3893,0.4,0.4,0.725255094,1,17,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",19,130,0,0,1,0,0,0,0,1,0,5,,,
z4-O-tLsCDo,9,30,0.881290899,0.425631597,0.367327952,0.376917677,999185.3031,0.8,0.725145556,24,"[0.4503201088127558, 0.4565651260504201, 0.4712404384830853]",0.4,"[0.47638439991381165, 0.48468002585649644, 0.4890540831717302]",6,0.881290899,999185.3031,0.4,0.8,0.725145556,1,24,"[0.4503201088127558, 0.4565651260504201, 0.4712404384830853]","[0.47638439991381165, 0.48468002585649644, 0.4890540831717302]",6,162,1,0,0,0,0,0,0,0,0,3,,,
z62vD5BDDUE,28,50,0.989587521,0.514987393,0.53817559,0.530031854,1004533.137,0.8,0.725083802,12,"[0.4198602941176468, 0.41553470588235275, 0.410517614379085]",0.6,"[0.4162980392156863, 0.41137254901960785, 0.40327843137254904]",9,0.989587521,1004533.137,0.6,0.8,0.725083802,0,12,"[0.4198602941176468, 0.41553470588235275, 0.410517614379085]","[0.4162980392156863, 0.41137254901960785, 0.40327843137254904]",9,137,0,0,0,0,0,1,0,1,0,2,,,
z6Pj5oJzYLM,21,48,0.988699408,0.055473811,0.081026831,0.074459946,736503.9154,0.2,0.722532174,21,"[0.0, 0.0, 0.0]",0.6,"[0.0, 0.0, 0.0]",4,0.988699408,736503.9154,0.6,0.2,0.722532174,1,21,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4,129,1,0,0,0,0,0,0,0,0,5,,,
Z8yW5cyXXRc,36,65,0.99161783,0.120291008,0.177350322,0.155418378,921865.4648,0.8,0.723283485,8,"[0.003186326881179823, 0.0020945931791520028, 0.0023163597704038887]",0.4,"[0.0018099547511312218, 0.00025138260432378077, 0.0006661639014580191]",6,0.99161783,921865.4648,0.4,0.8,0.723283485,1,8,"[0.003186326881179823, 0.0020945931791520028, 0.0023163597704038887]","[0.0018099547511312218, 0.00025138260432378077, 0.0006661639014580191]",6,152,1,0,0,0,0,0,0,1,0,1,,,
z9Cym8YHP94,36,87,0.978449329,0.600857661,0.587364238,0.577640094,797363.2906,0.8,0.725695132,17,"[0.7461951558932984, 0.7458573545048002, 0.7442087281483565]",0.8,"[0.7606904962942115, 0.7621446664790318, 0.7607092597804672]",6,0.978449329,797363.2906,0.8,0.8,0.725695132,1,17,"[0.7461951558932984, 0.7458573545048002, 0.7442087281483565]","[0.7606904962942115, 0.7621446664790318, 0.7607092597804672]",6,150,1,0,0,0,0,0,0,1,0,2,,,
zAQa8YWyXTA,28,69,0.974240833,0.097612113,0.126196983,0.101237127,1918882.572,0.2,0.722726152,27,"[0.1924006734006734, 0.19412789661319077, 0.195619825708061]",0.8,"[0.18916221033868091, 0.19065953654188947, 0.19216874628639333]",4,0.974240833,1918882.572,0.8,0.2,0.722726152,1,27,"[0.1924006734006734, 0.19412789661319077, 0.195619825708061]","[0.18916221033868091, 0.19065953654188947, 0.19216874628639333]",4,107,0,0,1,0,0,0,0,1,1,5,,,
