Video,Shot_Boundary,Video,Duration,Video,Entropy,Video,Average_Intensities_60,Video,Optical_Flow,Video,Funny,Video,Average_Memorability,Video,Language,Video,Topics,Video,Average_Intensities,Video,Average_Intensities_30,Video,Average_Hue,Video,Exciting,Video,Median_Hue,Video,Effectiveness,Video,Sentiments
,,F7hwvWIK1eM,30,,,7LF0CNb6-KA,0.7412538237038213,z_Wah7jp0Jw,1935535.2637333332,RMqv_GlnyR4,0.0,FOiY8YMJ4Q0,0.7253110855817795,KDuLZeVfYcg,1.0,OlZqBR3yTiw,8,7LF0CNb6-KA,0.8473542667543703,7LF0CNb6-KA,0.6126000867840172,7LF0CNb6-KA,"[0.9998003472222221, 0.9998063044662309, 0.9997940495642701]",RMqv_GlnyR4,1.0,7LF0CNb6-KA,"[1.0, 1.0, 1.0]",7LF0CNb6-KA,3,a_FEhbdChkI,4
,,sSPP0wQslQo,30,,,LVeBHwRbXB0,0.34410109701080743,be8E-_ZR2-I,602471.5123833332,7LF0CNb6-KA,0.0,KdRrP1Kh9TU,0.7237010962433286,tsZUuI2bSG4,1.0,mcpgGmo8_4o,19,LVeBHwRbXB0,0.36307875627217134,LVeBHwRbXB0,0.3258455136040161,LVeBHwRbXB0,"[0.4437209752321981, 0.4440580925352597, 0.44340584150326795]",7LF0CNb6-KA,0.4,LVeBHwRbXB0,"[0.44981940144478844, 0.4489938080495356, 0.4475748194014448]",LVeBHwRbXB0,5,7LF0CNb6-KA,5
,,cbfDGMfXimA,92,,,FOiY8YMJ4Q0,0.4180598902109873,6L92MuJTJOk,680300.9071066666,LVeBHwRbXB0,0.2,W3U_Vxmqn9Q,0.7248562872409821,KGr_KFiCX4s,1.0,SswMzUWOiJg,10,FOiY8YMJ4Q0,0.3523141110878496,FOiY8YMJ4Q0,0.4729192806580579,FOiY8YMJ4Q0,"[0.20705280954974586, 0.20913512164124912, 0.21203113652868558]",LVeBHwRbXB0,0.4,FOiY8YMJ4Q0,"[0.19711328976034856, 0.2002723311546841, 0.20272331154684095]",FOiY8YMJ4Q0,3,LVeBHwRbXB0,9
,,opNPUpLEJic,16,,,KdRrP1Kh9TU,0.27931634740957323,5R8euGTHBR8,1507445.172918072,FOiY8YMJ4Q0,0.0,QFsXJGlShTo,0.7228816113164348,315bcBoZoLw,1.0,axsqWbxZJGc,10,KdRrP1Kh9TU,0.2795911028411829,KdRrP1Kh9TU,0.2806565534858428,KdRrP1Kh9TU,"[0.2973634032316632, 0.29681101352578054, 0.29668257534495274]",FOiY8YMJ4Q0,0.0,KdRrP1Kh9TU,"[0.27139433551198255, 0.27040849673202616, 0.26858932461873636]",KdRrP1Kh9TU,5,kPiC_fTPIbc,1
,,Mq0K8Q1lMgo,30,,,W3U_Vxmqn9Q,0.4239928899643041,IdL5stxwXws,1286504.7038999996,KdRrP1Kh9TU,0.2,_OEijvTi0NE,0.7278103762202792,V-GgoHaHz6s,1.0,X9dyADHwK74,9,W3U_Vxmqn9Q,0.399165325798721,W3U_Vxmqn9Q,0.4266750531894957,W3U_Vxmqn9Q,"[0.4105601642366347, 0.41102600762527236, 0.4106601935646052]",KdRrP1Kh9TU,0.6,W3U_Vxmqn9Q,"[0.3962795374560081, 0.391955756661639, 0.38667672197083963]",W3U_Vxmqn9Q,3,FOiY8YMJ4Q0,5
,,SfAxUpeVhCg,61,,,QFsXJGlShTo,0.12317521533965993,36PqkY398U8,1798241.907433333,W3U_Vxmqn9Q,0.8,tqVrAFFovNM,0.7263447244962057,MYSmij0407A,1.0,kxTo6d34mUM,1,QFsXJGlShTo,0.08123439708502983,QFsXJGlShTo,0.12405869755467465,QFsXJGlShTo,"[0.0, 0.0, 0.0]",W3U_Vxmqn9Q,0.6,QFsXJGlShTo,"[0.0, 0.0, 0.0]",QFsXJGlShTo,2,KdRrP1Kh9TU,21
,,DM58BGhJ6oo,55,,,_OEijvTi0NE,0.5982129565589779,E3Onos4Eq3Y,560281.5248633332,QFsXJGlShTo,0.2,v3m8zkjquYI,0.7254952390988668,STVn3BmZXw0,1.0,vQgbLkJVgAU,19,_OEijvTi0NE,0.7152142367728375,_OEijvTi0NE,0.555665889403292,_OEijvTi0NE,"[0.7631706154684096, 0.7654646877269426, 0.7679661855482927]",QFsXJGlShTo,0.2,_OEijvTi0NE,"[0.7764923747276689, 0.7766230936819172, 0.780566448801743]",_OEijvTi0NE,3,W3U_Vxmqn9Q,1
,,113mRmchumY,99,,,tqVrAFFovNM,0.6020618528490601,geMg2QxNml8,1909997.176665625,_OEijvTi0NE,0.0,pM3gfiregSQ,0.7240134477615356,u0DTlkN_E9c,1.0,fDoDUC9M0Sg,8,tqVrAFFovNM,0.6338118552561807,tqVrAFFovNM,0.5569276232934126,tqVrAFFovNM,"[0.6981155251452436, 0.6935867147785039, 0.6875161129266522]",_OEijvTi0NE,0.2,tqVrAFFovNM,"[0.6896514161220044, 0.6889978213507626, 0.6878812636165578]",tqVrAFFovNM,3,QFsXJGlShTo,1
,,XwdUXS94yNk,60,,,v3m8zkjquYI,0.5177100610427237,LT6n1HcJOio,1779457.30243,tqVrAFFovNM,0.0,3bY7aOx8WHk,0.7250542417168617,CpnYLvVrA0g,1.0,4ArXuQwjj7Q,19,v3m8zkjquYI,0.5759443449518273,v3m8zkjquYI,0.4862754117135976,v3m8zkjquYI,"[0.6906689383070301, 0.6906690379403794, 0.6906477164036346]",tqVrAFFovNM,0.4,v3m8zkjquYI,"[0.690674318507891, 0.690674318507891, 0.690674318507891]",v3m8zkjquYI,2,29dlGyKAySY,5
,,Im77qklKzm0,82,,,pM3gfiregSQ,0.35422650834281705,OlZqBR3yTiw,774299.3894677418,v3m8zkjquYI,0.0,IlN82YoEpNo,0.7235347295508665,hMa1yH5QCxk,1.0,a_FEhbdChkI,36,pM3gfiregSQ,0.36464663054990976,pM3gfiregSQ,0.3233129552690544,pM3gfiregSQ,"[0.43458502710027097, 0.43427795711780653, 0.43466961581380503]",v3m8zkjquYI,0.2,pM3gfiregSQ,"[0.4250597800095648, 0.4257771401243424, 0.4262553802008608]",pM3gfiregSQ,3,tqVrAFFovNM,18
,,qoxRKfaG36Y,105,,,3bY7aOx8WHk,0.5265489423759894,-V2r_9Um2Tw,781340.3482761469,pM3gfiregSQ,0.0,gm6TV-sg3zc,0.7242086008191109,lyknI5_Wcqs,1.0,7LF0CNb6-KA,10,3bY7aOx8WHk,0.39629822024118455,3bY7aOx8WHk,0.5356041834894877,3bY7aOx8WHk,"[0.0, 0.0, 0.0]",pM3gfiregSQ,0.0,3bY7aOx8WHk,"[0.0, 0.0, 0.0]",3bY7aOx8WHk,3,v3m8zkjquYI,4
,,peUxhH5TKtY,15,,,IlN82YoEpNo,0.269606310414402,FqhFUbtpiB4,677413.9417625,3bY7aOx8WHk,0.2,jTNrakZWppM,0.7253155469894409,a1gpOAYth8k,1.0,LVeBHwRbXB0,5,IlN82YoEpNo,0.19042713484600626,IlN82YoEpNo,0.2795579704875485,IlN82YoEpNo,"[0.04988058765172729, 0.04988058765172729, 0.04988058765172729]",3bY7aOx8WHk,0.8,IlN82YoEpNo,"[0.04985994397759103, 0.04985994397759103, 0.04985994397759103]",IlN82YoEpNo,2,pM3gfiregSQ,8
,,mucuLrWHGqc,30,,,gm6TV-sg3zc,0.3852393425878015,YdB4DJArCns,756181.455692857,IlN82YoEpNo,0.8,7jeYZCzg8uk,0.7250499129295349,oWdZEJW1vWY,1.0,FOiY8YMJ4Q0,12,gm6TV-sg3zc,0.261421654374637,gm6TV-sg3zc,0.37529858657205695,gm6TV-sg3zc,"[0.0027863777089783283, 0.0027863777089783283, 0.0027863777089783283]",IlN82YoEpNo,0.4,gm6TV-sg3zc,"[0.0027863777089783283, 0.0027863777089783283, 0.0027863777089783283]",gm6TV-sg3zc,3,3bY7aOx8WHk,21
,,OlZqBR3yTiw,62,,,jTNrakZWppM,0.4659466715454078,73wV6KlGm-A,998629.6473262294,gm6TV-sg3zc,0.0,7LQpRQh2KSQ,0.7246569275856019,Fj7kFvk-T7g,-1.0,KdRrP1Kh9TU,10,jTNrakZWppM,0.5244662946240131,jTNrakZWppM,0.37976794778617456,jTNrakZWppM,"[0.6166360294117644, 0.6108179012345678, 0.6181698211692083]",gm6TV-sg3zc,1.0,jTNrakZWppM,"[0.6261437908496732, 0.6247276688453158, 0.6243464052287582]",jTNrakZWppM,3,gm6TV-sg3zc,5
,,mcpgGmo8_4o,100,,,7jeYZCzg8uk,0.5834065493764646,EIUSkKTUftU,405010.7779466666,jTNrakZWppM,0.4,R_sX8DNJHJg,0.7247825920581817,qCoReA4dNV0,1.0,i0IJqIzO_YM,21,7jeYZCzg8uk,0.7062079584632585,7jeYZCzg8uk,0.5023189113446518,7jeYZCzg8uk,"[0.770186433369644, 0.7696163534858389, 0.7684255855119826]",jTNrakZWppM,0.4,7jeYZCzg8uk,"[0.8295751633986927, 0.829248366013072, 0.8291394335511982]",7jeYZCzg8uk,3,jTNrakZWppM,5
,,MVLzkTuVmrw,78,,,7LQpRQh2KSQ,0.40885361254211056,2nwRiuh1Cug,1317603.8616666668,7jeYZCzg8uk,0.0,2IJtQvaK9GE,0.7242648622085308,fB9ERHjCzfI,0.0,QFsXJGlShTo,6,7LQpRQh2KSQ,0.3591581833425472,7LQpRQh2KSQ,0.4114616983327285,7LQpRQh2KSQ,"[0.32054395424836596, 0.31850392156862745, 0.3166881808278868]",7jeYZCzg8uk,0.0,7LQpRQh2KSQ,"[0.30065359477124187, 0.3003660130718954, 0.3009673202614379]",7LQpRQh2KSQ,5,7jeYZCzg8uk,4
,,axsqWbxZJGc,31,,,R_sX8DNJHJg,0.4537611487430529,brq5oJFIKJ0,1628359.184888,7LQpRQh2KSQ,1.0,YcD3HHmKT4I,0.7263286521560267,7iCXk67TIB0,0.0,_OEijvTi0NE,37,R_sX8DNJHJg,0.4176880995097342,R_sX8DNJHJg,0.511491873675006,R_sX8DNJHJg,"[0.3449711273398249, 0.34485299675425723, 0.34369536703570336]",7LQpRQh2KSQ,0.8,R_sX8DNJHJg,"[0.28129918634120316, 0.28179271708683473, 0.2811657996531946]",R_sX8DNJHJg,5,7LQpRQh2KSQ,6
,,7jXUWe3MV_c,32,,,2IJtQvaK9GE,0.3587818003745494,LjBIJGMum9A,1304211.9220428572,R_sX8DNJHJg,0.4,wvmnRLFYIIU,0.7253326594829559,l0fJnbuc1ig,1.0,tqVrAFFovNM,17,2IJtQvaK9GE,0.3294180303645937,2IJtQvaK9GE,0.4172555727749258,2IJtQvaK9GE,"[0.35379893509127763, 0.3540164807302231, 0.35521385508226283]",R_sX8DNJHJg,1.0,2IJtQvaK9GE,"[0.32436781609195403, 0.32500338066260986, 0.3292765382014875]",2IJtQvaK9GE,3,R_sX8DNJHJg,9
,,kxTo6d34mUM,30,,,YcD3HHmKT4I,0.6002724235241761,hFYCjZvv8y4,621864.8433032258,2IJtQvaK9GE,0.0,zSWES5qtht8,0.7252578515073528,daIrc6uBRkc,1.0,v3m8zkjquYI,30,YcD3HHmKT4I,0.6201386479240323,YcD3HHmKT4I,0.5901578579416186,YcD3HHmKT4I,"[0.6939142371861022, 0.693759352425181, 0.6908277863777089]",2IJtQvaK9GE,0.8,YcD3HHmKT4I,"[0.7355521155830753, 0.7362435500515996, 0.7376160990712074]",YcD3HHmKT4I,4,2IJtQvaK9GE,5
,,vQgbLkJVgAU,65,,,wvmnRLFYIIU,0.34590855061003306,lCOcjWG6Ykc,1376274.6934634144,YcD3HHmKT4I,0.0,3iOO3uerUJY,0.7251875360806783,5tisdEErLHA,1.0,pM3gfiregSQ,18,wvmnRLFYIIU,0.33248892303376193,wvmnRLFYIIU,0.2455858597875959,wvmnRLFYIIU,"[0.3216873893654684, 0.32144144029139443, 0.32145118464052286]",YcD3HHmKT4I,0.6,wvmnRLFYIIU,"[0.3161968954248366, 0.3161968954248366, 0.3174428104575164]",wvmnRLFYIIU,3,YcD3HHmKT4I,9
,,fDoDUC9M0Sg,61,,,zSWES5qtht8,0.4799346941489266,xM_VQ3NZsf8,675265.6533,wvmnRLFYIIU,1.0,__kJ7HsL10Y,0.7255170455685368,V_3H_Y5QUWw,1.0,3bY7aOx8WHk,12,zSWES5qtht8,0.4881685631056965,zSWES5qtht8,0.4623247672590618,zSWES5qtht8,"[0.5225821132417731, 0.5217299926578564, 0.5194066539978699]",wvmnRLFYIIU,0.6,zSWES5qtht8,"[0.5265094584089143, 0.5238576487863869, 0.5206875701822579]",zSWES5qtht8,5,zSWES5qtht8,4
,,4ArXuQwjj7Q,65,,,3iOO3uerUJY,0.4714649181146434,LwabxgoSGZY,749791.3835333333,zSWES5qtht8,0.0,DZ0x58a_L4s,0.7253254150802438,tw-6rkZ1Cmw,1.0,IlN82YoEpNo,8,3iOO3uerUJY,0.4316027045185052,3iOO3uerUJY,0.4608402491627989,3iOO3uerUJY,"[0.5108357395469604, 0.5086676291521176, 0.506511829617692]",zSWES5qtht8,0.8,3iOO3uerUJY,"[0.5180768197690034, 0.5167875369325813, 0.5152027934461456]",3iOO3uerUJY,3,3iOO3uerUJY,14
,,a_FEhbdChkI,45,,,__kJ7HsL10Y,0.6420529780410094,UgEEcM-jYHY,297917.9560666667,3iOO3uerUJY,1.0,zftD8q7SnJg,0.7247838269580494,99iAONlvpbw,0.0,gm6TV-sg3zc,26,__kJ7HsL10Y,0.5836677904433284,__kJ7HsL10Y,0.6003373828450169,__kJ7HsL10Y,"[0.36556723553619, 0.3664849915274757, 0.3669399055918662]",3iOO3uerUJY,1.0,__kJ7HsL10Y,"[0.36129266521423387, 0.36254175744371825, 0.3633696441539579]",__kJ7HsL10Y,3,__kJ7HsL10Y,9
,,7LF0CNb6-KA,30,,,DZ0x58a_L4s,0.33792479278376897,iVHy8MG2CQU,215414.48874756094,__kJ7HsL10Y,0.0,Bxaq80Hp5bY,0.7233659625053406,zvq5rMEbNbw,1.0,jTNrakZWppM,28,DZ0x58a_L4s,0.3329612848246897,DZ0x58a_L4s,0.35298352247335835,DZ0x58a_L4s,"[0.4043107460874257, 0.40348886190561845, 0.4015688335731849]",__kJ7HsL10Y,0.2,DZ0x58a_L4s,"[0.35809498111171073, 0.35682676740420943, 0.35289620435330094]",DZ0x58a_L4s,5,zlulSyBI2aY,4
,,LVeBHwRbXB0,32,,,zftD8q7SnJg,0.7334013656426132,HLbNXOJ9nN4,923876.332,DZ0x58a_L4s,0.6,G9ZvxYcPJk8,0.7267808039983114,bqeGxMgVOHI,1.0,7jeYZCzg8uk,13,zftD8q7SnJg,0.7368288394122912,zftD8q7SnJg,0.7249966482914512,zftD8q7SnJg,"[0.6441383801948448, 0.6440723270440248, 0.6439781415710935]",DZ0x58a_L4s,1.0,zftD8q7SnJg,"[0.7641139474657788, 0.7640399556048835, 0.7639659637439882]",zftD8q7SnJg,3,zftD8q7SnJg,3
,,kPiC_fTPIbc,30,,,vn6E0boDX3g,0.3760193140335962,oLLbt0jyqDA,680354.5652387755,zftD8q7SnJg,0.0,YCejo7c6pBs,0.7262114882469177,Cu-qFrFMc_w,1.0,7LQpRQh2KSQ,1,vn6E0boDX3g,0.2404937347208984,vn6E0boDX3g,0.457888295086146,vn6E0boDX3g,"[0.009457153231663044, 0.009457153231663044, 0.009457153231663044]",zftD8q7SnJg,0.4,vn6E0boDX3g,"[0.0037037037037037034, 0.0037037037037037034, 0.0037037037037037034]",vn6E0boDX3g,2,vn6E0boDX3g,14
,,FOiY8YMJ4Q0,15,,,G9ZvxYcPJk8,0.6827596919835619,mVPku-xItv8,981137.5745802326,vn6E0boDX3g,0.0,qzilmXQ0ReQ,0.7240701721560571,1dF9t_xQGks,1.0,R_sX8DNJHJg,25,G9ZvxYcPJk8,0.7812018175693308,G9ZvxYcPJk8,0.4453430870238828,G9ZvxYcPJk8,"[0.9995568377814086, 0.9995981413398691, 0.9996465368554829]",vn6E0boDX3g,0.0,G9ZvxYcPJk8,"[1.0, 1.0, 1.0]",G9ZvxYcPJk8,5,G9ZvxYcPJk8,28
,,KdRrP1Kh9TU,120,,,YCejo7c6pBs,0.3582247709865193,-GXvYexMoZY,1912293.063661111,G9ZvxYcPJk8,0.2,8nMOcw70RX8,0.7252846658229828,vft5RNJ-U_4,1.0,2IJtQvaK9GE,27,YCejo7c6pBs,0.4338005140824521,YCejo7c6pBs,0.3535161611214918,YCejo7c6pBs,"[0.3867004811183733, 0.38682847676107485, 0.38807337055192453]",G9ZvxYcPJk8,0.4,YCejo7c6pBs,"[0.32908496732026143, 0.330718954248366, 0.3323529411764706]",YCejo7c6pBs,4,YCejo7c6pBs,5
,,W3U_Vxmqn9Q,31,,,qzilmXQ0ReQ,0.3476616117805792,Hr-4Aln1Il8,1169093.4905507893,YCejo7c6pBs,0.6,wM75ulDRkhI,0.7247482797373896,7IcGYHU8WBo,1.0,YcD3HHmKT4I,23,qzilmXQ0ReQ,0.3850002168762677,qzilmXQ0ReQ,0.3237539323481535,qzilmXQ0ReQ,"[0.4734085827313381, 0.4734858746130032, 0.47343895123838997]",YCejo7c6pBs,0.2,qzilmXQ0ReQ,"[0.47683178534571724, 0.47685758513931886, 0.4774380804953561]",qzilmXQ0ReQ,1,qzilmXQ0ReQ,4
,,QFsXJGlShTo,61,,,8nMOcw70RX8,0.5357003976050403,rY8MhKBZadk,371781.4510533333,qzilmXQ0ReQ,0.0,UJFDaEE799M,0.7251626513898373,TR7JApjgIGw,1.0,zSWES5qtht8,10,8nMOcw70RX8,0.4844550022048564,8nMOcw70RX8,0.5276693256498228,8nMOcw70RX8,"[0.5490735956544781, 0.548826399929341, 0.5481926779720896]",qzilmXQ0ReQ,0.8,8nMOcw70RX8,"[0.5684154742978272, 0.5718600953895071, 0.5719660837307896]",8nMOcw70RX8,3,8nMOcw70RX8,1
,,_OEijvTi0NE,30,,,wM75ulDRkhI,0.360992156106606,O4OJoXKWTBk,597983.0861699999,8nMOcw70RX8,0.0,2wNW481Y39A,0.7247331142425537,7T5jX_BNnb4,1.0,3iOO3uerUJY,3,wM75ulDRkhI,0.33482123139500125,wM75ulDRkhI,0.3996756070954036,wM75ulDRkhI,"[0.3129359346983633, 0.3006440872809302, 0.2873173694256465]",8nMOcw70RX8,0.8,wM75ulDRkhI,"[0.30853722019781366, 0.29253860836369944, 0.27450980392156865]",wM75ulDRkhI,5,wM75ulDRkhI,6
,,tqVrAFFovNM,30,,,UJFDaEE799M,0.4273175106617949,Z2CrW3ntd4I,987796.2183611112,wM75ulDRkhI,1.0,wVheMazNeM4,0.7248007729649544,agI77DDECkY,1.0,F0yNIR6IrCg,18,UJFDaEE799M,0.37683790586882665,UJFDaEE799M,0.4445233664599437,UJFDaEE799M,"[0.07984697497420022, 0.3386043924148606, 0.47245361412108705]",wM75ulDRkhI,1.0,UJFDaEE799M,"[0.04814241486068112, 0.31047471620227035, 0.4388544891640867]",UJFDaEE799M,3,UJFDaEE799M,30
,,v3m8zkjquYI,17,,,2wNW481Y39A,0.39022352495144896,Pzl86IjTpHI,566629.8560769231,UJFDaEE799M,0.0,WJiz3SD5g1M,0.7262958611051241,hQokYC2-b2A,1.0,zlulSyBI2aY,21,2wNW481Y39A,0.38646152546939305,2wNW481Y39A,0.3824312600537686,2wNW481Y39A,"[0.41123348992374725, 0.41161288126361656, 0.4118431145606391]",UJFDaEE799M,0.4,2wNW481Y39A,"[0.38496732026143793, 0.3854847494553377, 0.38848039215686275]",2wNW481Y39A,4,2wNW481Y39A,14
,,pM3gfiregSQ,17,,,wVheMazNeM4,0.3218347204547489,pTdXVmgC3us,627082.2864262294,2wNW481Y39A,0.0,dgTrzCMFg9c,0.7268497571349144,U9y9McTwNKE,1.0,DZ0x58a_L4s,21,wVheMazNeM4,0.3050055849192841,wVheMazNeM4,0.2811032061393444,wVheMazNeM4,"[0.43210069444444454, 0.4318990559186638, 0.43213666485112573]",2wNW481Y39A,0.6,wVheMazNeM4,"[0.4327342047930283, 0.4287581699346405, 0.42091503267973857]",wVheMazNeM4,5,lNfPcMGneb0,30
,,3bY7aOx8WHk,46,,,WJiz3SD5g1M,0.687921895844329,QrnoERrXXAQ,1192776.3125373337,wVheMazNeM4,0.6,rY8MhKBZadk,0.7259868184725443,mCVaLGPHqOI,-1.0,zftD8q7SnJg,18,WJiz3SD5g1M,0.6196032863396911,WJiz3SD5g1M,0.7339104059540809,WJiz3SD5g1M,"[0.5619167421870711, 0.565980048882298, 0.5690455594002305]",wVheMazNeM4,0.6,WJiz3SD5g1M,"[0.5583127368594497, 0.5631735046959961, 0.5672927994727303]",WJiz3SD5g1M,5,qPdSUywxbR8,5
,,IlN82YoEpNo,67,,,dgTrzCMFg9c,0.6319010262374571,eX4MdXF3OWI,533148.4829933335,WJiz3SD5g1M,0.0,utjtqCgUDnE,0.725691020488739,Yh0nkoJgDM8,1.0,vn6E0boDX3g,6,dgTrzCMFg9c,0.4937138231471079,dgTrzCMFg9c,0.4918951209162934,dgTrzCMFg9c,"[0.25512720134350036, 0.613023329702251, 0.5991967365649964]",WJiz3SD5g1M,0.2,dgTrzCMFg9c,"[0.32342047930283224, 0.8129629629629629, 0.7952069716775599]",dgTrzCMFg9c,3,WJiz3SD5g1M,8
,,gm6TV-sg3zc,16,,,rY8MhKBZadk,0.4955142868771789,zFSs4LlRW9E,833323.3423199998,dgTrzCMFg9c,0.6,eFYH9kMHiIg,0.7265406087333081,-usbQDfTIqE,1.0,fKTTV-E-aLs,2,rY8MhKBZadk,0.5840193568367885,rY8MhKBZadk,0.4371202861142419,rY8MhKBZadk,"[0.6640638049201161, 0.6663115014524328, 0.6696728054647786]",dgTrzCMFg9c,0.8,rY8MhKBZadk,"[0.6802832244008715, 0.6832244008714597, 0.6865196078431373]",rY8MhKBZadk,3,4Vn3mLIlqp4,6
,,jTNrakZWppM,30,,,utjtqCgUDnE,0.5669015763524308,6uLBrg6ai0c,649129.6620499999,rY8MhKBZadk,0.6,XCrhZswcukk,0.7240319530169169,D-ie_aFsfb8,1.0,YCejo7c6pBs,15,utjtqCgUDnE,0.4969665189094272,utjtqCgUDnE,0.5514490030242208,utjtqCgUDnE,"[0.4462305964052288, 0.4664254266521423, 0.4688905909586059]",rY8MhKBZadk,0.2,utjtqCgUDnE,"[0.5144880174291939, 0.5258714596949892, 0.5325708061002178]",utjtqCgUDnE,3,rY8MhKBZadk,5
,,7jeYZCzg8uk,15,,,eFYH9kMHiIg,0.5658064730950076,Dk9s3SlM2Rs,786078.0934172308,utjtqCgUDnE,0.0,e3fv8IbnhXw,0.7251011991500854,4va3G-CNNUo,-1.0,U5NMrprbsvY,9,eFYH9kMHiIg,0.5522155888661769,eFYH9kMHiIg,0.4856025702548691,eFYH9kMHiIg,"[0.4982667563757526, 0.4934086569268233, 0.49583258041778816]",utjtqCgUDnE,0.0,eFYH9kMHiIg,"[0.5068896578239138, 0.4958861976163014, 0.4930488273740869]",eFYH9kMHiIg,4,utjtqCgUDnE,25
,,7LQpRQh2KSQ,31,,,XCrhZswcukk,0.26097097870880603,u1QdH6ZgJ3M,451270.4064827586,eFYH9kMHiIg,0.0,pgheNRqftos,0.7254616729915142,SDwxwvQEdPo,1.0,wM75ulDRkhI,33,XCrhZswcukk,0.22325795317762526,XCrhZswcukk,0.4004389180950158,XCrhZswcukk,"[0.10203823308602719, 0.10066319996467056, 0.09923511747041157]",eFYH9kMHiIg,0.4,XCrhZswcukk,"[0.06666666666666667, 0.06550079491255961, 0.06324854266030737]",XCrhZswcukk,5,eFYH9kMHiIg,15
,,R_sX8DNJHJg,61,,,e3fv8IbnhXw,0.4201796472499941,D5MLutafypY,772544.9311333335,XCrhZswcukk,0.4,yjno-e4WMtE,0.7228118459383647,vRYfouuHPvs,1.0,UJFDaEE799M,21,e3fv8IbnhXw,0.4251886029493629,e3fv8IbnhXw,0.38635462901495504,e3fv8IbnhXw,"[0.3706302050390048, 0.37117630587181083, 0.3722375079063884]",XCrhZswcukk,0.6,e3fv8IbnhXw,"[0.3541271347248577, 0.3532574320050601, 0.3536369386464263]",e3fv8IbnhXw,5,XCrhZswcukk,9
,,2IJtQvaK9GE,60,,,pgheNRqftos,0.5729384209778551,Af1OxkFOK18,704274.3308166667,e3fv8IbnhXw,0.8,Q81bsGI-JcY,0.7261132299900055,fdB79Gb1aVE,1.0,2wNW481Y39A,1,pgheNRqftos,0.5792317906507103,pgheNRqftos,0.589590613098949,pgheNRqftos,"[0.5993634975920191, 0.6005018059855518, 0.6016681179050567]",e3fv8IbnhXw,0.8,pgheNRqftos,"[0.634313725490196, 0.63609391124871, 0.6359133126934985]",pgheNRqftos,2,e3fv8IbnhXw,6
,,YcD3HHmKT4I,79,,,yjno-e4WMtE,0.14960575585054942,NJEKqI1e714,1192922.1089166668,pgheNRqftos,0.2,xTCrs-wSacg,0.725496456027031,ZlCVwarmwJM,1.0,wVheMazNeM4,1,yjno-e4WMtE,0.12997832659602127,yjno-e4WMtE,0.12085286255976158,yjno-e4WMtE,"[0.0, 0.0, 0.0]",pgheNRqftos,0.6,yjno-e4WMtE,"[0.0, 0.0, 0.0]",yjno-e4WMtE,2,pgheNRqftos,9
,,wvmnRLFYIIU,32,,,Q81bsGI-JcY,0.5479631364110964,1shK-j_u6LI,1389641.3072777777,yjno-e4WMtE,0.0,xgk4J8eLRSo,0.7263866066932678,ivLmx6ixRRc,-1.0,WJiz3SD5g1M,23,Q81bsGI-JcY,0.5553608299391302,Q81bsGI-JcY,0.6132263318040269,Q81bsGI-JcY,"[0.6888814865285456, 0.6980628527687348, 0.6984335596100315]",yjno-e4WMtE,0.2,Q81bsGI-JcY,"[0.7008403361344538, 0.708456355515179, 0.7083276553864789]",Q81bsGI-JcY,5,yjno-e4WMtE,4
,,UzNcixxdnZs,30,,,xTCrs-wSacg,0.3823021303601985,HRu7W935dyk,763783.8769381442,Q81bsGI-JcY,0.2,TEsp-IYQaOk,0.7251538634300232,Tbxq0IDqD04,1.0,ql7uY36-LwA,8,xTCrs-wSacg,0.301597218622881,xTCrs-wSacg,0.4476449723782841,xTCrs-wSacg,"[0.2831190381558028, 0.28147997261967844, 0.2785047915562621]",Q81bsGI-JcY,0.4,xTCrs-wSacg,"[0.20158982511923687, 0.20164281928987812, 0.2018018018018018]",xTCrs-wSacg,3,Q81bsGI-JcY,17
,,3iOO3uerUJY,31,,,xgk4J8eLRSo,0.389429113314372,e-r7gp51KQU,660222.7285333333,xTCrs-wSacg,0.0,1jy3Ow_edZM,0.7253718376159668,HT666XwJR2s,1.0,rY8MhKBZadk,9,xgk4J8eLRSo,0.3760600008061769,xgk4J8eLRSo,0.23891894148673246,xgk4J8eLRSo,"[0.297126891018579, 0.3115565561430565, 0.3198569343467726]",xTCrs-wSacg,0.0,xgk4J8eLRSo,"[0.2631747080854814, 0.2859550561797753, 0.3000550782110597]",xgk4J8eLRSo,4,xTCrs-wSacg,5
,,__kJ7HsL10Y,45,,,TEsp-IYQaOk,0.5150862420535653,3mqscqDcoEY,682238.3565459375,xgk4J8eLRSo,0.0,Fobc_Jnx0Zs,0.7235029798287612,Rjbxuv62C7I,1.0,utjtqCgUDnE,18,TEsp-IYQaOk,0.5128468867208078,TEsp-IYQaOk,0.5402663188986112,TEsp-IYQaOk,"[0.5302173236798208, 0.5315978888068477, 0.5330943200153144]",xgk4J8eLRSo,0.0,TEsp-IYQaOk,"[0.5411518582328328, 0.5448765280170645, 0.5488145048814504]",TEsp-IYQaOk,3,xgk4J8eLRSo,5
