Video,Shot_Boundary,Video,Duration,Video,Shot_Boundary,Video.1,Duration,Video.2,Entropy,Video.3,Average_Intensities_60,Video.4,Optical_Flow,Video.5,Funny,Video.6,Average_Memorability,Video.7,Language,Video.8,Topics,Video.9,Average_Intensities,Video.10,Average_Intensities_30,Video.11,Average_Hue,Video.12,Exciting,Video.13,Median_Hue,Video.14,Effectiveness,Video.15,Sentiments,Video,Entropy,Video,Average_Intensities_60,Video,Optical_Flow,Video,Funny,Video,Average_Memorability,Video,Language,Video,Topics,Video,Average_Intensities,Video,Average_Intensities_30,Video,Average_Hue,Video,Exciting,Video,Median_Hue,Video,Effectiveness,Video,Sentiments,NAME ,KEY,BPM,A,B,C,D,E,F,G,Major/Minor,Sharp/Flat
,,UvDs7RDKCag,116,,,UvDs7RDKCag,116,,,UvDs7RDKCag,0.598569373,UvDs7RDKCag,491731.1127,UvDs7RDKCag,0.4,UvDs7RDKCag,0.727915597,Y3qYT60DSKQ,1,UvDs7RDKCag,21,UvDs7RDKCag,0.572276979,UvDs7RDKCag,0.403200755,UvDs7RDKCag,"[0.0, 0.0, 0.0]",UvDs7RDKCag,0.6,UvDs7RDKCag,"[0.0, 0.0, 0.0]",UvDs7RDKCag,5,UvDs7RDKCag,4,,,UvDs7RDKCag,0.598569373,UvDs7RDKCag,491731.1127,UvDs7RDKCag,0.4,UvDs7RDKCag,0.727915597,Y3qYT60DSKQ,1,UvDs7RDKCag,21,UvDs7RDKCag,0.572276979,UvDs7RDKCag,0.403200755,UvDs7RDKCag,"[0.0, 0.0, 0.0]",UvDs7RDKCag,0.6,UvDs7RDKCag,"[0.0, 0.0, 0.0]",UvDs7RDKCag,5,UvDs7RDKCag,4,,,,,,,,,,,,
,,uvMvIVd3S7A,31,,,uvMvIVd3S7A,31,,,uvMvIVd3S7A,0.550886941,uvMvIVd3S7A,907842.6135,uvMvIVd3S7A,1,uvMvIVd3S7A,0.72584245,y5Aj3mEvCa4,1,uvMvIVd3S7A,9,uvMvIVd3S7A,0.484932533,uvMvIVd3S7A,0.528580216,uvMvIVd3S7A,"[0.4276727579217339, 0.42815731777943233, 0.43042654298006133]",uvMvIVd3S7A,0.6,uvMvIVd3S7A,"[0.4314718292380243, 0.4278481012658228, 0.42161826756018866]",uvMvIVd3S7A,3,uvMvIVd3S7A,6,,,uvMvIVd3S7A,0.550886941,uvMvIVd3S7A,907842.6135,uvMvIVd3S7A,1,uvMvIVd3S7A,0.72584245,y5Aj3mEvCa4,1,uvMvIVd3S7A,9,uvMvIVd3S7A,0.484932533,uvMvIVd3S7A,0.528580216,uvMvIVd3S7A,"[0.4276727579217339, 0.42815731777943233, 0.43042654298006133]",uvMvIVd3S7A,0.6,uvMvIVd3S7A,"[0.4314718292380243, 0.4278481012658228, 0.42161826756018866]",uvMvIVd3S7A,3,uvMvIVd3S7A,6,,,,,,,,,,,,
,,UVQIIyfUC-M,17,,,UVQIIyfUC-M,17,,,UVQIIyfUC-M,0.517941445,UVQIIyfUC-M,1284429.549,UVQIIyfUC-M,0,UVQIIyfUC-M,0.723536498,Y5Io2bdZP1A,1,UVQIIyfUC-M,8,UVQIIyfUC-M,0.443779093,UVQIIyfUC-M,0.551735665,UVQIIyfUC-M,"[0.3788801211541527, 0.3795966842021361, 0.3810854057069983]",UVQIIyfUC-M,0.2,UVQIIyfUC-M,"[0.3845528455284553, 0.3848397895743664, 0.38632233381157344]",UVQIIyfUC-M,4,UVQIIyfUC-M,14,,,UVQIIyfUC-M,0.517941445,UVQIIyfUC-M,1284429.549,UVQIIyfUC-M,0,UVQIIyfUC-M,0.723536498,Y5Io2bdZP1A,1,UVQIIyfUC-M,8,UVQIIyfUC-M,0.443779093,UVQIIyfUC-M,0.551735665,UVQIIyfUC-M,"[0.3788801211541527, 0.3795966842021361, 0.3810854057069983]",UVQIIyfUC-M,0.2,UVQIIyfUC-M,"[0.3845528455284553, 0.3848397895743664, 0.38632233381157344]",UVQIIyfUC-M,4,UVQIIyfUC-M,14,,,,,,,,,,,,
,,uVqSmJW7JFg,15,,,uVqSmJW7JFg,15,,,uVqSmJW7JFg,0.495354715,uVqSmJW7JFg,441789.9593,uVqSmJW7JFg,0,uVqSmJW7JFg,0.724123627,y5LAwk4cVjU,1,uVqSmJW7JFg,18,uVqSmJW7JFg,0.486115322,uVqSmJW7JFg,0.508815461,uVqSmJW7JFg,"[0.5128917029774874, 0.5321094317356572, 0.5325147512708788]",uVqSmJW7JFg,0,uVqSmJW7JFg,"[0.344880174291939, 0.3644880174291939, 0.3642156862745098]",uVqSmJW7JFg,4,uVqSmJW7JFg,3,,,uVqSmJW7JFg,0.495354715,uVqSmJW7JFg,441789.9593,uVqSmJW7JFg,0,uVqSmJW7JFg,0.724123627,y5LAwk4cVjU,1,uVqSmJW7JFg,18,uVqSmJW7JFg,0.486115322,uVqSmJW7JFg,0.508815461,uVqSmJW7JFg,"[0.5128917029774874, 0.5321094317356572, 0.5325147512708788]",uVqSmJW7JFg,0,uVqSmJW7JFg,"[0.344880174291939, 0.3644880174291939, 0.3642156862745098]",uVqSmJW7JFg,4,uVqSmJW7JFg,3,,,,,,,,,,,,
,,uVsTeLs4Tdo,75,,,uVsTeLs4Tdo,75,,,uVsTeLs4Tdo,0.40618369,uVsTeLs4Tdo,778387.6064,uVsTeLs4Tdo,0.8,uVsTeLs4Tdo,0.724849272,y5pzhmGX1sk,1,uVsTeLs4Tdo,3,uVsTeLs4Tdo,0.472302312,uVsTeLs4Tdo,0.349768894,uVsTeLs4Tdo,"[0.4239244371822803, 0.48182952069716767, 0.47173543936092943]",uVsTeLs4Tdo,0.4,uVsTeLs4Tdo,"[0.40709368191721135, 0.4648888888888889, 0.4543616557734205]",uVsTeLs4Tdo,3,uVsTeLs4Tdo,9,,,uVsTeLs4Tdo,0.40618369,uVsTeLs4Tdo,778387.6064,uVsTeLs4Tdo,0.8,uVsTeLs4Tdo,0.724849272,y5pzhmGX1sk,1,uVsTeLs4Tdo,3,uVsTeLs4Tdo,0.472302312,uVsTeLs4Tdo,0.349768894,uVsTeLs4Tdo,"[0.4239244371822803, 0.48182952069716767, 0.47173543936092943]",uVsTeLs4Tdo,0.4,uVsTeLs4Tdo,"[0.40709368191721135, 0.4648888888888889, 0.4543616557734205]",uVsTeLs4Tdo,3,uVsTeLs4Tdo,9,,,,,,,,,,,,
,,UVYUCU8XSLE,46,,,UVYUCU8XSLE,46,,,UVYUCU8XSLE,0.410825614,UVYUCU8XSLE,97359.79957,UVYUCU8XSLE,0,UVYUCU8XSLE,0.724370534,y6XSIY9Vs-o,1,UVYUCU8XSLE,25,UVYUCU8XSLE,0.407964223,UVYUCU8XSLE,0.442632996,UVYUCU8XSLE,"[0.4239049118210506, 0.4234797582826234, 0.4242661144917738]",UVYUCU8XSLE,0.8,UVYUCU8XSLE,"[0.41558485463150774, 0.4155510480054091, 0.41686950642325893]",UVYUCU8XSLE,2,UVYUCU8XSLE,8,,,UVYUCU8XSLE,0.410825614,UVYUCU8XSLE,97359.79957,UVYUCU8XSLE,0,UVYUCU8XSLE,0.724370534,y6XSIY9Vs-o,1,UVYUCU8XSLE,25,UVYUCU8XSLE,0.407964223,UVYUCU8XSLE,0.442632996,UVYUCU8XSLE,"[0.4239049118210506, 0.4234797582826234, 0.4242661144917738]",UVYUCU8XSLE,0.8,UVYUCU8XSLE,"[0.41558485463150774, 0.4155510480054091, 0.41686950642325893]",UVYUCU8XSLE,2,UVYUCU8XSLE,8,,,,,,,,,,,,
,,uVzhtuuy0b8,30,,,uVzhtuuy0b8,30,,,uVzhtuuy0b8,0.320800861,uVzhtuuy0b8,1114118.951,uVzhtuuy0b8,0,uVzhtuuy0b8,0.724389156,y7ROJjWS2L0,1,uVzhtuuy0b8,10,uVzhtuuy0b8,0.333884647,uVzhtuuy0b8,0.292652607,uVzhtuuy0b8,"[0.36518666031227315, 0.3650167370188815, 0.3640407135076251]",uVzhtuuy0b8,0.6,uVzhtuuy0b8,"[0.344880174291939, 0.34368191721132896, 0.34202069716775596]",uVzhtuuy0b8,3,uVzhtuuy0b8,5,,,uVzhtuuy0b8,0.320800861,uVzhtuuy0b8,1114118.951,uVzhtuuy0b8,0,uVzhtuuy0b8,0.724389156,y7ROJjWS2L0,1,uVzhtuuy0b8,10,uVzhtuuy0b8,0.333884647,uVzhtuuy0b8,0.292652607,uVzhtuuy0b8,"[0.36518666031227315, 0.3650167370188815, 0.3640407135076251]",uVzhtuuy0b8,0.6,uVzhtuuy0b8,"[0.344880174291939, 0.34368191721132896, 0.34202069716775596]",uVzhtuuy0b8,3,uVzhtuuy0b8,5,,,,,,,,,,,,
,,uw08j-yOfcE,101,,,uw08j-yOfcE,101,,,uw08j-yOfcE,0.42855627,uw08j-yOfcE,1483382.342,uw08j-yOfcE,1,uw08j-yOfcE,0.725108122,Y96zjf5AXUg,1,uw08j-yOfcE,27,uw08j-yOfcE,0.437104929,uw08j-yOfcE,0.414732444,uw08j-yOfcE,"[0.5421386400925254, 0.542773138061809, 0.5428471381693968]",uw08j-yOfcE,0.8,uw08j-yOfcE,"[0.5821189381102235, 0.5845315904139433, 0.5866053417251674]",uw08j-yOfcE,5,uw08j-yOfcE,1,,,uw08j-yOfcE,0.42855627,uw08j-yOfcE,1483382.342,uw08j-yOfcE,1,uw08j-yOfcE,0.725108122,Y96zjf5AXUg,1,uw08j-yOfcE,27,uw08j-yOfcE,0.437104929,uw08j-yOfcE,0.414732444,uw08j-yOfcE,"[0.5421386400925254, 0.542773138061809, 0.5428471381693968]",uw08j-yOfcE,0.8,uw08j-yOfcE,"[0.5821189381102235, 0.5845315904139433, 0.5866053417251674]",uw08j-yOfcE,5,uw08j-yOfcE,1,,,,,,,,,,,,
,,UW4K0hKqLX8,15,,,UW4K0hKqLX8,15,,,UW4K0hKqLX8,0.207500878,UW4K0hKqLX8,1499775.158,UW4K0hKqLX8,0.2,UW4K0hKqLX8,0.723464799,y9ajRIgTJNA,0,UW4K0hKqLX8,1,UW4K0hKqLX8,0.202415963,UW4K0hKqLX8,0.224355252,UW4K0hKqLX8,"[0.2130329994316567, 0.21322339443023586, 0.21426967888604717]",UW4K0hKqLX8,0.4,UW4K0hKqLX8,"[0.2380221653878943, 0.23827791986359761, 0.23823529411764705]",UW4K0hKqLX8,5,UW4K0hKqLX8,29,,,UW4K0hKqLX8,0.207500878,UW4K0hKqLX8,1499775.158,UW4K0hKqLX8,0.2,UW4K0hKqLX8,0.723464799,y9ajRIgTJNA,0,UW4K0hKqLX8,1,UW4K0hKqLX8,0.202415963,UW4K0hKqLX8,0.224355252,UW4K0hKqLX8,"[0.2130329994316567, 0.21322339443023586, 0.21426967888604717]",UW4K0hKqLX8,0.4,UW4K0hKqLX8,"[0.2380221653878943, 0.23827791986359761, 0.23823529411764705]",UW4K0hKqLX8,5,UW4K0hKqLX8,29,,,,,,,,,,,,
,,uwDDvP8Yssc,31,,,uwDDvP8Yssc,31,,,uwDDvP8Yssc,0.409037376,uwDDvP8Yssc,530800.3395,uwDDvP8Yssc,0.4,uwDDvP8Yssc,0.724457916,y9LajlJjd4E,1,uwDDvP8Yssc,8,uwDDvP8Yssc,0.278804601,uwDDvP8Yssc,0.448606093,uwDDvP8Yssc,"[0.00291467938526762, 0.00291467938526762, 0.00291467938526762]",uwDDvP8Yssc,0.8,uwDDvP8Yssc,"[0.00291467938526762, 0.00291467938526762, 0.00291467938526762]",uwDDvP8Yssc,1,uwDDvP8Yssc,6,,,uwDDvP8Yssc,0.409037376,uwDDvP8Yssc,530800.3395,uwDDvP8Yssc,0.4,uwDDvP8Yssc,0.724457916,y9LajlJjd4E,1,uwDDvP8Yssc,8,uwDDvP8Yssc,0.278804601,uwDDvP8Yssc,0.448606093,uwDDvP8Yssc,"[0.00291467938526762, 0.00291467938526762, 0.00291467938526762]",uwDDvP8Yssc,0.8,uwDDvP8Yssc,"[0.00291467938526762, 0.00291467938526762, 0.00291467938526762]",uwDDvP8Yssc,1,uwDDvP8Yssc,6,,,,,,,,,,,,
,,uwl_MuFbCXI,61,,,uwl_MuFbCXI,61,,,uwl_MuFbCXI,0.481181775,uwl_MuFbCXI,1682901.136,uwl_MuFbCXI,0.2,uwl_MuFbCXI,0.724449482,yA8b6286wMY,1,uwl_MuFbCXI,34,uwl_MuFbCXI,0.413603728,uwl_MuFbCXI,0.46736194,uwl_MuFbCXI,"[0.06647878061481001, 0.2729087885154061, 0.3541577111613877]",uwl_MuFbCXI,0.2,uwl_MuFbCXI,"[0.0656647274294333, 0.28032751562163327, 0.3653522947640595]",uwl_MuFbCXI,1,uwl_MuFbCXI,6,,,uwl_MuFbCXI,0.481181775,uwl_MuFbCXI,1682901.136,uwl_MuFbCXI,0.2,uwl_MuFbCXI,0.724449482,yA8b6286wMY,1,uwl_MuFbCXI,34,uwl_MuFbCXI,0.413603728,uwl_MuFbCXI,0.46736194,uwl_MuFbCXI,"[0.06647878061481001, 0.2729087885154061, 0.3541577111613877]",uwl_MuFbCXI,0.2,uwl_MuFbCXI,"[0.0656647274294333, 0.28032751562163327, 0.3653522947640595]",uwl_MuFbCXI,1,uwl_MuFbCXI,6,,,,,,,,,,,,
,,UWTDQ3nOT2c,15,,,UWTDQ3nOT2c,15,,,UWTDQ3nOT2c,0.250497396,UWTDQ3nOT2c,449983.7245,UWTDQ3nOT2c,0.8,UWTDQ3nOT2c,0.725095585,ybdoIj5y_XE,1,UWTDQ3nOT2c,11,UWTDQ3nOT2c,0.239552974,UWTDQ3nOT2c,0.293337116,UWTDQ3nOT2c,"[0.2963815132534496, 0.30605290032679755, 0.32045899146695717]",UWTDQ3nOT2c,0.2,UWTDQ3nOT2c,"[0.3000544662309368, 0.303322440087146, 0.3305010893246187]",UWTDQ3nOT2c,1,UWTDQ3nOT2c,4,,,UWTDQ3nOT2c,0.250497396,UWTDQ3nOT2c,449983.7245,UWTDQ3nOT2c,0.8,UWTDQ3nOT2c,0.725095585,ybdoIj5y_XE,1,UWTDQ3nOT2c,11,UWTDQ3nOT2c,0.239552974,UWTDQ3nOT2c,0.293337116,UWTDQ3nOT2c,"[0.2963815132534496, 0.30605290032679755, 0.32045899146695717]",UWTDQ3nOT2c,0.2,UWTDQ3nOT2c,"[0.3000544662309368, 0.303322440087146, 0.3305010893246187]",UWTDQ3nOT2c,1,UWTDQ3nOT2c,4,,,,,,,,,,,,
,,uww_MqZD1Tw,60,,,uww_MqZD1Tw,60,,,uww_MqZD1Tw,0.373862661,uww_MqZD1Tw,1199291.251,uww_MqZD1Tw,0.6,uww_MqZD1Tw,0.725367602,YbKLOybMb30,1,uww_MqZD1Tw,27,uww_MqZD1Tw,0.375555908,uww_MqZD1Tw,0.400148092,uww_MqZD1Tw,"[0.3860886780224192, 0.38578534067258197, 0.38566721893599154]",uww_MqZD1Tw,1,uww_MqZD1Tw,"[0.3495563588563917, 0.3507941724175704, 0.35191149085332457]",uww_MqZD1Tw,5,uww_MqZD1Tw,14,,,uww_MqZD1Tw,0.373862661,uww_MqZD1Tw,1199291.251,uww_MqZD1Tw,0.6,uww_MqZD1Tw,0.725367602,YbKLOybMb30,1,uww_MqZD1Tw,27,uww_MqZD1Tw,0.375555908,uww_MqZD1Tw,0.400148092,uww_MqZD1Tw,"[0.3860886780224192, 0.38578534067258197, 0.38566721893599154]",uww_MqZD1Tw,1,uww_MqZD1Tw,"[0.3495563588563917, 0.3507941724175704, 0.35191149085332457]",uww_MqZD1Tw,5,uww_MqZD1Tw,14,,,,,,,,,,,,
,,UwY67LYzH7Q,99,,,UwY67LYzH7Q,99,,,UwY67LYzH7Q,0.301072841,UwY67LYzH7Q,946038.5049,UwY67LYzH7Q,0.4,UwY67LYzH7Q,0.724344545,YC6YRjD3080,1,UwY67LYzH7Q,16,UwY67LYzH7Q,0.189552224,UwY67LYzH7Q,0.350266945,UwY67LYzH7Q,"[0.0, 0.0, 0.0]",UwY67LYzH7Q,0.6,UwY67LYzH7Q,"[0.0, 0.0, 0.0]",UwY67LYzH7Q,5,UwY67LYzH7Q,1,,,UwY67LYzH7Q,0.301072841,UwY67LYzH7Q,946038.5049,UwY67LYzH7Q,0.4,UwY67LYzH7Q,0.724344545,YC6YRjD3080,1,UwY67LYzH7Q,16,UwY67LYzH7Q,0.189552224,UwY67LYzH7Q,0.350266945,UwY67LYzH7Q,"[0.0, 0.0, 0.0]",UwY67LYzH7Q,0.6,UwY67LYzH7Q,"[0.0, 0.0, 0.0]",UwY67LYzH7Q,5,UwY67LYzH7Q,1,,,,,,,,,,,,
,,uxieMOdo6IU,48,,,uxieMOdo6IU,48,,,uxieMOdo6IU,0.356520097,uxieMOdo6IU,477149.3161,uxieMOdo6IU,0.4,uxieMOdo6IU,0.72556828,ycbHldRpo9k,1,uxieMOdo6IU,8,uxieMOdo6IU,0.298135784,uxieMOdo6IU,0.31514417,uxieMOdo6IU,"[0.20175414131169708, 0.20158603786342116, 0.2014796315077755]",uxieMOdo6IU,0.6,uxieMOdo6IU,"[0.2430425963488844, 0.24251521298174442, 0.24289384719405002]",uxieMOdo6IU,5,uxieMOdo6IU,1,,,uxieMOdo6IU,0.356520097,uxieMOdo6IU,477149.3161,uxieMOdo6IU,0.4,uxieMOdo6IU,0.72556828,ycbHldRpo9k,1,uxieMOdo6IU,8,uxieMOdo6IU,0.298135784,uxieMOdo6IU,0.31514417,uxieMOdo6IU,"[0.20175414131169708, 0.20158603786342116, 0.2014796315077755]",uxieMOdo6IU,0.6,uxieMOdo6IU,"[0.2430425963488844, 0.24251521298174442, 0.24289384719405002]",uxieMOdo6IU,5,uxieMOdo6IU,1,,,,,,,,,,,,
,,uxJyPsmEask,30,,,uxJyPsmEask,30,,,uxJyPsmEask,0.188607075,uxJyPsmEask,110049.7246,uxJyPsmEask,0.2,uxJyPsmEask,0.723905272,yCCwnCxDv5Q,1,uxJyPsmEask,37,uxJyPsmEask,0.083315579,uxJyPsmEask,0.385484383,uxJyPsmEask,"[0.007782316630355846, 0.007873865286855483, 0.008037536310820624]",uxJyPsmEask,0.2,uxJyPsmEask,"[0.0, 0.0, 0.0]",uxJyPsmEask,2,uxJyPsmEask,11,,,uxJyPsmEask,0.188607075,uxJyPsmEask,110049.7246,uxJyPsmEask,0.2,uxJyPsmEask,0.723905272,yCCwnCxDv5Q,1,uxJyPsmEask,37,uxJyPsmEask,0.083315579,uxJyPsmEask,0.385484383,uxJyPsmEask,"[0.007782316630355846, 0.007873865286855483, 0.008037536310820624]",uxJyPsmEask,0.2,uxJyPsmEask,"[0.0, 0.0, 0.0]",uxJyPsmEask,2,uxJyPsmEask,11,,,,,,,,,,,,
,,uxtNrVVVWVo,30,,,uxtNrVVVWVo,30,,,uxtNrVVVWVo,0.231345772,uxtNrVVVWVo,555873.4016,uxtNrVVVWVo,1,uxtNrVVVWVo,0.724170097,YcD3HHmKT4I,1,uxtNrVVVWVo,19,uxtNrVVVWVo,0.2098123,uxtNrVVVWVo,0.183191128,uxtNrVVVWVo,"[0.17210841049382722, 0.17197230165214225, 0.17256865014524328]",uxtNrVVVWVo,0.6,uxtNrVVVWVo,"[0.15302287581699348, 0.1531318082788671, 0.15264161220043573]",uxtNrVVVWVo,3,uxtNrVVVWVo,6,,,uxtNrVVVWVo,0.231345772,uxtNrVVVWVo,555873.4016,uxtNrVVVWVo,1,uxtNrVVVWVo,0.724170097,YcD3HHmKT4I,1,uxtNrVVVWVo,19,uxtNrVVVWVo,0.2098123,uxtNrVVVWVo,0.183191128,uxtNrVVVWVo,"[0.17210841049382722, 0.17197230165214225, 0.17256865014524328]",uxtNrVVVWVo,0.6,uxtNrVVVWVo,"[0.15302287581699348, 0.1531318082788671, 0.15264161220043573]",uxtNrVVVWVo,3,uxtNrVVVWVo,6,,,,,,,,,,,,
,,uY3tZNrIstA,30,,,uY3tZNrIstA,30,,,uY3tZNrIstA,0.535887431,uY3tZNrIstA,756215.9777,uY3tZNrIstA,0.4,uY3tZNrIstA,0.725653879,YCejo7c6pBs,1,uY3tZNrIstA,6,uY3tZNrIstA,0.549672475,uY3tZNrIstA,0.533442012,uY3tZNrIstA,"[0.4788437840413942, 0.48059901506899033, 0.4780121527777779]",uY3tZNrIstA,0.2,uY3tZNrIstA,"[0.48905228758169933, 0.4866830065359477, 0.4829248366013072]",uY3tZNrIstA,3,uY3tZNrIstA,5,,,uY3tZNrIstA,0.535887431,uY3tZNrIstA,756215.9777,uY3tZNrIstA,0.4,uY3tZNrIstA,0.725653879,YCejo7c6pBs,1,uY3tZNrIstA,6,uY3tZNrIstA,0.549672475,uY3tZNrIstA,0.533442012,uY3tZNrIstA,"[0.4788437840413942, 0.48059901506899033, 0.4780121527777779]",uY3tZNrIstA,0.2,uY3tZNrIstA,"[0.48905228758169933, 0.4866830065359477, 0.4829248366013072]",uY3tZNrIstA,3,uY3tZNrIstA,5,,,,,,,,,,,,
,,uykVxooNL70,30,,,uykVxooNL70,30,,,uykVxooNL70,0.675760955,uykVxooNL70,1186080.959,uykVxooNL70,0.4,uykVxooNL70,0.726827717,YD7ya_NssNM,1,uykVxooNL70,8,uykVxooNL70,0.739376862,uykVxooNL70,0.594084607,uykVxooNL70,"[0.018052668845315915, 0.010379411764705882, 0.27042968409586055]",uykVxooNL70,0.6,uykVxooNL70,"[0.013124183006535948, 0.0037908496732026145, 0.2881830065359477]",uykVxooNL70,5,uykVxooNL70,9,,,uykVxooNL70,0.675760955,uykVxooNL70,1186080.959,uykVxooNL70,0.4,uykVxooNL70,0.726827717,YD7ya_NssNM,1,uykVxooNL70,8,uykVxooNL70,0.739376862,uykVxooNL70,0.594084607,uykVxooNL70,"[0.018052668845315915, 0.010379411764705882, 0.27042968409586055]",uykVxooNL70,0.6,uykVxooNL70,"[0.013124183006535948, 0.0037908496732026145, 0.2881830065359477]",uykVxooNL70,5,uykVxooNL70,9,,,,,,,,,,,,
,,UYTrnuXHces,30,,,UYTrnuXHces,30,,,UYTrnuXHces,0.286273561,UYTrnuXHces,1145870.768,UYTrnuXHces,0.8,UYTrnuXHces,0.724052163,yD94CV7kLHE,1,UYTrnuXHces,11,UYTrnuXHces,0.27434521,UYTrnuXHces,0.298512709,UYTrnuXHces,"[0.34144389978213524, 0.3408417755991286, 0.340282625272331]",UYTrnuXHces,0.4,UYTrnuXHces,"[0.3490457516339869, 0.34875816993464054, 0.3486797385620915]",UYTrnuXHces,2,UYTrnuXHces,6,,,UYTrnuXHces,0.286273561,UYTrnuXHces,1145870.768,UYTrnuXHces,0.8,UYTrnuXHces,0.724052163,yD94CV7kLHE,1,UYTrnuXHces,11,UYTrnuXHces,0.27434521,UYTrnuXHces,0.298512709,UYTrnuXHces,"[0.34144389978213524, 0.3408417755991286, 0.340282625272331]",UYTrnuXHces,0.4,UYTrnuXHces,"[0.3490457516339869, 0.34875816993464054, 0.3486797385620915]",UYTrnuXHces,2,UYTrnuXHces,6,,,,,,,,,,,,
,,UYy1GmJgFXA,97,,,UYy1GmJgFXA,97,,,UYy1GmJgFXA,0.552179643,UYy1GmJgFXA,1402409.572,UYy1GmJgFXA,0.6,UYy1GmJgFXA,0.725009359,YdB4DJArCns,1,UYy1GmJgFXA,17,UYy1GmJgFXA,0.541843985,UYy1GmJgFXA,0.554515119,UYy1GmJgFXA,"[0.5732046394056196, 0.5725402212166913, 0.5701618624657838]",UYy1GmJgFXA,0.8,UYy1GmJgFXA,"[0.5859896095190213, 0.5849421820010056, 0.5822272498743087]",UYy1GmJgFXA,5,UYy1GmJgFXA,21,,,UYy1GmJgFXA,0.552179643,UYy1GmJgFXA,1402409.572,UYy1GmJgFXA,0.6,UYy1GmJgFXA,0.725009359,YdB4DJArCns,1,UYy1GmJgFXA,17,UYy1GmJgFXA,0.541843985,UYy1GmJgFXA,0.554515119,UYy1GmJgFXA,"[0.5732046394056196, 0.5725402212166913, 0.5701618624657838]",UYy1GmJgFXA,0.8,UYy1GmJgFXA,"[0.5859896095190213, 0.5849421820010056, 0.5822272498743087]",UYy1GmJgFXA,5,UYy1GmJgFXA,21,,,,,,,,,,,,
,,UzNcixxdnZs,30,,,UzNcixxdnZs,30,,,UzNcixxdnZs,0.383624682,UzNcixxdnZs,1415412.384,UzNcixxdnZs,1,UzNcixxdnZs,0.724410204,yEH4Yum4nN4,1,UzNcixxdnZs,21,UzNcixxdnZs,0.382577119,UzNcixxdnZs,0.371411182,UzNcixxdnZs,"[0.4699656749273782, 0.47018921341684816, 0.47114220225127107]",UzNcixxdnZs,0.8,UzNcixxdnZs,"[0.4767429193899782, 0.4769335511982571, 0.47829520697167754]",UzNcixxdnZs,4,UzNcixxdnZs,6,,,UzNcixxdnZs,0.383624682,UzNcixxdnZs,1415412.384,UzNcixxdnZs,1,UzNcixxdnZs,0.724410204,yEH4Yum4nN4,1,UzNcixxdnZs,21,UzNcixxdnZs,0.382577119,UzNcixxdnZs,0.371411182,UzNcixxdnZs,"[0.4699656749273782, 0.47018921341684816, 0.47114220225127107]",UzNcixxdnZs,0.8,UzNcixxdnZs,"[0.4767429193899782, 0.4769335511982571, 0.47829520697167754]",UzNcixxdnZs,4,UzNcixxdnZs,6,,,,,,,,,,,,
,,UzPq0hDdDhs,30,,,UzPq0hDdDhs,30,,,UzPq0hDdDhs,0.367303911,UzPq0hDdDhs,1030832.332,UzPq0hDdDhs,0.8,UzPq0hDdDhs,0.724880183,yeL--HO5-EM,1,UzPq0hDdDhs,27,UzPq0hDdDhs,0.36927793,UzPq0hDdDhs,0.424127596,UzPq0hDdDhs,"[0.4710156250000001, 0.46899685684458975, 0.46666434050472033]",UzPq0hDdDhs,0.6,UzPq0hDdDhs,"[0.5040032679738562, 0.5010076252723311, 0.49768518518518523]",UzPq0hDdDhs,3,UzPq0hDdDhs,1,,,UzPq0hDdDhs,0.367303911,UzPq0hDdDhs,1030832.332,UzPq0hDdDhs,0.8,UzPq0hDdDhs,0.724880183,yeL--HO5-EM,1,UzPq0hDdDhs,27,UzPq0hDdDhs,0.36927793,UzPq0hDdDhs,0.424127596,UzPq0hDdDhs,"[0.4710156250000001, 0.46899685684458975, 0.46666434050472033]",UzPq0hDdDhs,0.6,UzPq0hDdDhs,"[0.5040032679738562, 0.5010076252723311, 0.49768518518518523]",UzPq0hDdDhs,3,UzPq0hDdDhs,1,,,,,,,,,,,,
,,V_3H_Y5QUWw,30,,,V_3H_Y5QUWw,30,,,V_3H_Y5QUWw,0.235179421,V_3H_Y5QUWw,1972644.463,V_3H_Y5QUWw,0.6,V_3H_Y5QUWw,0.722990489,yEnxF4sPmpA,1,V_3H_Y5QUWw,7,V_3H_Y5QUWw,0.235517985,V_3H_Y5QUWw,0.236417016,V_3H_Y5QUWw,"[0.3577749409949166, 0.35786378903413235, 0.3578421727487291]",V_3H_Y5QUWw,1,V_3H_Y5QUWw,"[0.36184640522875816, 0.3625, 0.3624183006535948]",V_3H_Y5QUWw,4,V_3H_Y5QUWw,5,,,V_3H_Y5QUWw,0.235179421,V_3H_Y5QUWw,1972644.463,V_3H_Y5QUWw,0.6,V_3H_Y5QUWw,0.722990489,yEnxF4sPmpA,1,V_3H_Y5QUWw,7,V_3H_Y5QUWw,0.235517985,V_3H_Y5QUWw,0.236417016,V_3H_Y5QUWw,"[0.3577749409949166, 0.35786378903413235, 0.3578421727487291]",V_3H_Y5QUWw,1,V_3H_Y5QUWw,"[0.36184640522875816, 0.3625, 0.3624183006535948]",V_3H_Y5QUWw,4,V_3H_Y5QUWw,5,,,,,,,,,,,,
